"file_name","meanCV","lower95","upper95"
"53","gene278_ucld_constant.log","0.451411013099644","0.00965325807147819","1.80420980657212"
"54","gene281_ucld_constant.log","0.394710418143857","0.00654142372970131","2.18344174770305"
"55","gene282_ucld_constant.log","1.10621001561542","0.0244117132891937","2.70971532973149"
"56","gene283_ucld_constant.log","1.72160130398976","0.0646137762447845","2.96779864765278"
"57","gene284_ucld_constant.log","1.05888305630276","0.0873289630990813","2.64081487276474"
"58","gene285_ucld_constant.log","0.612951651954808","0.024825458589148","1.85275494912724"
"59","gene286_ucld_constant.log","0.620221401858823","0.0129545548985766","2.01175889581977"
"60","gene287_ucld_constant.log","1.12338584817153","0.0185774837147841","2.79743490389469"
"61","gene288_ucld_constant.log","0.593642885845675","0.00797618636755751","2.50748379342687"
"62","gene289_ucld_constant.log","0.569828470169992","0.00944410523919406","2.65997231725912"
"63","gene290_ucld_constant.log","0.77209939374204","0.0126365784748685","2.52159917777887"
"64","gene291_ucld_constant.log","0.721976429949595","0.0109788647189642","2.571948154635"
"65","gene293_ucld_constant.log","0.537005829374747","0.0123343436619412","1.9849505111878"
"66","gene294_ucld_constant.log","0.614865592794819","0.00960495180948385","2.46583801195801"
"67","gene295_ucld_constant.log","0.584809828544799","0.0587195854753012","1.58493532565884"
"68","gene296_ucld_constant.log","0.592942655375592","0.00819599703607526","2.72785679673885"
"69","gene297_ucld_constant.log","0.252875804703037","0.00554400410386097","1.55417324973369"
"70","gene298_ucld_constant.log","0.397378248847846","0.0112957581846833","1.57011109778026"
"71","gene299_ucld_constant.log","0.940945877473338","0.0211958569815954","2.5567366965799"
"72","gene300_ucld_constant.log","0.914129490185167","0.176884370145685","2.12074269366822"
"73","gene301_ucld_constant.log","1.35626640421546","0.0552755944959653","2.83263068805504"
"74","gene302_ucld_constant.log","0.532136309332865","0.0105403459958507","2.48426512885187"
"75","gene303_ucld_constant.log","0.256549644055154","0.00702382588877232","0.911096324792217"
"76","gene321_ucld_constant.log","2.47024305437116","1.4364714356864","3.12635066962358"
"77","gene322_ucld_constant.log","2.25112161048034","1.45039473728728","3.06716352310031"
"78","gene323_ucld_constant.log","2.22970847217303","0.285923812908375","3.10410002907264"
"79","gene339_ucld_constant.log","2.10222415122794","0.0818503910865548","3.09815437937752"
"80","gene340_ucld_constant.log","0.450311158778106","0.00805878515100115","2.44526094131016"
"81","gene342_ucld_constant.log","0.54381399812057","0.00973453050812804","2.16538959200294"
"82","gene343_ucld_constant.log","1.03831905962661","0.0159655233679135","2.78064472494754"
"83","gene344_ucld_constant.log","1.72456914977235","0.070509787352016","3.01789528094218"
"84","gene345_ucld_constant.log","0.649977903575502","0.0226229053636745","2.51149778842727"
"85","gene346_ucld_constant.log","0.460375127104251","0.015616931760054","1.78270453709084"
"86","gene347_ucld_constant.log","0.734639162325192","0.0113201858417577","2.74835770573651"
"87","gene348_ucld_constant.log","0.566666986431327","0.00885933372610029","2.5290519469979"
"88","gene349_ucld_constant.log","0.491442814784412","0.00801834748843296","2.01954091390754"
"89","gene350_ucld_constant.log","0.792328840193171","0.0149958210278546","2.69395115955717"
"90","gene351_ucld_constant.log","1.30843567021189","0.0376753408852223","2.96031456291579"
"91","gene359_ucld_constant.log","0.37160604411332","0.00994930361476299","1.36449902219453"
"92","gene360_ucld_constant.log","0.261188978637117","0.00667494161020406","1.0020620954523"
"93","gene361_ucld_constant.log","0.279001572306405","0.00613977711871299","1.29260861351534"
"94","gene362_ucld_constant.log","0.596883347993898","0.0168565200412628","1.93977732128082"
"95","gene363_ucld_constant.log","0.975969268817009","0.0109818299937371","2.84949008661009"
"96","gene364_ucld_constant.log","0.677626443433017","0.0108502839934757","2.5009025417861"
"97","gene365_ucld_constant.log","0.567567687935463","0.0109021267812553","2.25288430889525"
"98","gene366_ucld_constant.log","0.252217535947696","0.00597954226979222","1.07093745183925"
"99","gene367_ucld_constant.log","1.11780809706004","0.0546506785424279","2.63148920421657"
"100","gene368_ucld_constant.log","1.15293557308075","0.0379381867873337","2.80716659856359"
"101","gene369_ucld_constant.log","0.61694589368005","0.0105388582094018","2.52950194054323"
"102","gene370_ucld_constant.log","0.312011266090672","0.00708800943576209","1.45867935468789"
"103","gene371_ucld_constant.log","0.703815718365402","0.0367563769611447","1.92374577311177"
"104","gene372_ucld_constant.log","1.9717899482036","0.224136923681482","3.05746582160743"
"105","gene374_ucld_constant.log","0.402760200453351","0.0231339468188591","1.01748620842742"
"106","gene375_ucld_constant.log","0.370240656145477","0.00706871013690113","2.49466417203426"
"107","gene376_ucld_constant.log","0.763641456428477","0.272239875631638","1.83012708048838"
"108","gene377_ucld_constant.log","0.299447828027076","0.00805795867515452","1.12517542080247"
"109","gene380_ucld_constant.log","0.748878880574627","0.0109602785351933","2.6186738225011"
"110","gene381_ucld_constant.log","1.14640091592153","0.0207359145891716","2.8578538482425"
"111","gene382_ucld_constant.log","0.423024653438663","0.00734615951065062","2.06031180696857"
"112","gene383_ucld_constant.log","0.582739005901812","0.0252174312013378","1.85780847569929"
"113","gene384_ucld_constant.log","0.326664406011255","0.00731039812672282","1.46804509379634"
"114","gene385_ucld_constant.log","0.331599888035218","0.00760076803417952","1.40559002359086"
"115","gene386_ucld_constant.log","0.229685934667032","0.00628629607565914","0.819062055232062"
"116","gene387_ucld_constant.log","0.951748185306022","0.0145336360748668","2.56712234693659"
"117","gene390_ucld_constant.log","0.220950951611202","0.0061031607907983","0.851562419605556"
"118","gene391_ucld_constant.log","0.58848501182122","0.0100659782295605","2.59596982606649"
"119","gene392_ucld_constant.log","1.79443643602644","0.12079598240565","3.01394111240136"
"120","gene393_ucld_constant.log","0.729873107976834","0.0101697097101095","2.72149853868173"
"121","gene394_ucld_constant.log","0.365415341297364","0.00887065425407031","1.31757881519449"
"122","gene395_ucld_constant.log","1.42917707170705","0.0546521431248376","2.77521603502147"
"123","gene396_ucld_constant.log","1.76000263121988","0.0925247367775364","2.95779513183985"
"124","gene397_ucld_constant.log","2.25607932567918","0.342241767365114","3.11529923567459"
"125","gene398_ucld_constant.log","1.70948401208722","0.0803925345196284","2.96444072514818"
"126","gene399_ucld_constant.log","1.601129560783","0.0419388185121303","2.99475727212463"
"127","gene400_ucld_constant.log","1.90007301621392","0.109715419444721","3.04509598232995"
"128","gene401_ucld_constant.log","2.16588355977257","1.0499056683111","3.06438646314245"
"129","gene402_ucld_constant.log","1.73094142157635","0.0937862353921832","2.95000581795745"
"130","gene403_ucld_constant.log","2.16309258086064","0.19102903912168","3.11927789577608"
"131","gene404_ucld_constant.log","0.894028560684009","0.025432297219586","2.47217699870345"
"132","gene405_ucld_constant.log","2.00174503842874","1.27451847363779","2.86256598589957"
"133","gene406_ucld_constant.log","1.34765709970292","0.022954671235145","3.0550817879232"
"134","gene407_ucld_constant.log","0.77134317171715","0.0107673635998515","2.77681732186694"
"135","gene408_ucld_constant.log","2.06429038910678","0.662982572327067","3.06046872730249"
"136","gene413_ucld_constant.log","0.711652877160442","0.226435327896838","1.58142323733634"
"137","gene416_ucld_constant.log","1.00983060505285","0.0240879275313436","2.74639488890449"
"138","gene417_ucld_constant.log","0.830163538584291","0.0124168826338253","2.68557810775317"
"139","gene418_ucld_constant.log","0.598387527131093","0.00859096598998551","2.53803129890011"
"140","gene428_ucld_constant.log","0.400722595416136","0.0124309743096975","1.5927605181347"
"141","gene429_ucld_constant.log","0.486985708063456","0.00882444307516281","2.22248052771845"
"142","gene430_ucld_constant.log","0.209555433503023","0.00581493329200767","0.862222921816994"
"143","gene431_ucld_constant.log","0.295771381208674","0.00726453785511789","1.20936595589003"
"144","gene432_ucld_constant.log","0.628822036546481","0.0479849692225241","2.18225017167814"
"145","gene433_ucld_constant.log","0.590991933106727","0.0202763636416071","1.8008567915855"
"146","gene434_ucld_constant.log","1.48250287960639","0.359514646890677","2.73312921019345"
"147","gene439_ucld_constant.log","0.279105100141259","0.00677805851133116","1.34367368886071"
"148","gene440_ucld_constant.log","0.322193485045636","0.00779636001630859","1.3470259273216"
"149","gene441_ucld_constant.log","1.69150528416937","0.0661681440628975","2.88874260065353"
"150","gene442_ucld_constant.log","2.56668383303013","1.39523929157534","3.13645470960726"
"151","gene443_ucld_constant.log","0.535032286099527","0.0344456672007798","1.93978533215838"
"152","gene448_ucld_constant.log","0.854158361928504","0.0868020198596758","2.08847598569119"
"153","gene449_ucld_constant.log","0.858566250143471","0.0255699520483023","2.35696538947011"
"154","gene450_ucld_constant.log","1.15933475304293","0.203229810230863","2.58165137495426"
"155","gene451_ucld_constant.log","0.513397420885319","0.022268186570183","1.69119155229759"
"156","gene452_ucld_constant.log","0.366631450236004","0.00804880857753412","1.77621980538009"
"157","gene453_ucld_constant.log","0.864393351588062","0.0134044805098184","2.60906349817722"
"158","gene454_ucld_constant.log","1.13232390042601","0.0251427903246935","2.7432256505996"
"159","gene455_ucld_constant.log","0.80822489688031","0.0163634302067914","2.39409739569701"
"160","gene456_ucld_constant.log","0.89944290794197","0.0129578089367907","2.70111838708775"
"161","gene457_ucld_constant.log","1.55777086202556","0.0294565451072802","3.02004353503782"
"162","gene458_ucld_constant.log","0.498243564768527","0.00858708625106908","2.67325721002044"
"163","gene459_ucld_constant.log","0.782766042687673","0.0115155964345555","2.75402289844253"
"164","gene460_ucld_constant.log","0.669976187389464","0.0110029689699288","2.45395629765445"
"165","gene462_ucld_constant.log","0.603818881621358","0.00882607078293521","2.71971141344556"
"166","gene463_ucld_constant.log","1.80903908553963","0.362601764161381","2.92847998019149"
"167","gene464_ucld_constant.log","1.32511512337377","0.0304431735157275","2.79156603907114"
"168","gene725_ucld_constant.log","2.41491192368322","1.40690273004059","3.10731397267734"
"169","gene726_ucld_constant.log","0.745449312734788","0.0308643857163895","2.26702584370278"
"170","gene727_ucld_constant.log","0.557190514445638","0.0188195162161294","2.47589270099291"
"171","gene728_ucld_constant.log","0.966340510979922","0.0220352803595063","2.59928128877815"
"172","gene729_ucld_constant.log","1.29024494938379","0.0457364122867898","2.79313141956388"
"173","gene730_ucld_constant.log","0.418441266221196","0.00902216674944197","2.04311136811306"
"174","gene731_ucld_constant.log","0.557278572309317","0.0127541858284988","1.98009684954653"
"175","gene735_ucld_constant.log","0.21118692708358","0.00530471332395578","0.78747701917148"
"176","gene736_ucld_constant.log","0.484173546370956","0.0114615547852492","1.71771471617895"
"177","gene737_ucld_constant.log","0.782234593247899","0.0149816846786098","2.33178190554553"
"178","gene738_ucld_constant.log","1.80376846328312","0.616621749216146","2.88960183507328"
"179","gene739_ucld_constant.log","0.399205881619292","0.00746063232050127","1.70780716622819"
"180","gene740_ucld_constant.log","0.530006792842017","0.0261043826305472","1.60026150610673"
"181","gene741_ucld_constant.log","0.582071592735551","0.0228213662683086","1.94674908964932"
"182","gene742_ucld_constant.log","0.846852975634034","0.0125367147722804","2.71991881397339"
"183","gene743_ucld_constant.log","0.8107196984831","0.0114745645320733","2.5466479777236"
"184","gene744_ucld_constant.log","0.812755020682326","0.0142013923882501","2.57112307903393"
"185","gene745_ucld_constant.log","1.70722575856123","0.0503464528334605","3.02409434200122"
"186","gene746_ucld_constant.log","0.84406727108587","0.0131120087845718","2.74876898811149"
"187","gene747_ucld_constant.log","0.486195944745958","0.00963398278506187","2.0364070882009"
"188","gene748_ucld_constant.log","0.795281939308772","0.0139404069452449","2.58388668429466"
"189","gene753_ucld_constant.log","1.24426647549914","0.0468035215469351","2.66644438528511"
"190","gene757_ucld_constant.log","0.304814463982691","0.00854674805336352","1.06884316883705"
"191","gene758_ucld_constant.log","0.542976203338682","0.0127097475876099","2.03309678146196"
"192","gene759_ucld_constant.log","0.601713688523828","0.0121763374506212","2.18593096768627"
"193","gene761_ucld_constant.log","0.491605091088662","0.0142890775173286","1.93320724429463"
"194","gene762_ucld_constant.log","1.95034695676337","0.106432521977992","3.03292247482282"
"195","gene763_ucld_constant.log","1.0365109144112","0.0135312112301137","2.8422692559096"
"196","gene764_ucld_constant.log","0.88003313977756","0.0155756009367047","2.7738506131813"
"197","gene766_ucld_constant.log","1.65310462882153","0.0303917395572104","2.99409790563462"
"198","gene767_ucld_constant.log","1.03814111362699","0.0229941702076537","2.73225756179671"
"199","gene768_ucld_constant.log","0.707325173684711","0.0109546764977823","2.31919767873768"
"200","gene769_ucld_constant.log","0.413954204262335","0.0113389842690344","1.70872038622018"
"201","gene770_ucld_constant.log","0.812709470216684","0.169515007961296","1.83836110184661"
"202","gene771_ucld_constant.log","0.925641678139206","0.0173742916636232","2.66230008130337"
"203","gene772_ucld_constant.log","0.819189330658962","0.0113245564138199","2.76227682433994"
"204","gene773_ucld_constant.log","1.32217022329354","0.0198109848875587","2.94708282920241"
"205","gene790_ucld_constant.log","2.36213659986446","1.38018688244963","3.1085596963425"
"206","gene791_ucld_constant.log","2.28660778329162","0.794536209054292","3.09667132435983"
"207","gene804_ucld_constant.log","2.17622329035364","0.293526931413804","3.09650263951549"
"208","gene807_ucld_constant.log","0.499217788256399","0.00756822011171396","2.33275987479722"
"209","gene808_ucld_constant.log","0.457747819251372","0.012836153462642","1.58495908180845"
"210","gene809_ucld_constant.log","0.916555903864374","0.0273793432474214","2.63842997526376"
"211","gene810_ucld_constant.log","0.717950068985675","0.00982001283519142","2.56331277391625"
"212","gene811_ucld_constant.log","1.96016771090005","0.0606927394738674","3.12661664606073"
"213","gene812_ucld_constant.log","1.72160701804556","0.0645619571692311","3.04079157182349"
"214","gene813_ucld_constant.log","0.533051367986257","0.0925118016192744","1.48420452762911"
"215","gene814_ucld_constant.log","1.64170592335298","0.220163126881225","2.87656371994981"
"216","gene816_ucld_constant.log","1.92828304233551","0.905216467947268","2.90595211781357"
"217","gene817_ucld_constant.log","0.242397676426002","0.00591612021638899","1.01106129086733"
"218","gene818_ucld_constant.log","0.647165865852038","0.0134525017530517","2.52839997710139"
"219","gene819_ucld_constant.log","0.821673021673647","0.0743867490556386","2.46565195667816"
"220","gene822_ucld_constant.log","0.65919560519983","0.0152010569975978","2.53334596558649"
"221","gene823_ucld_constant.log","0.605587731920626","0.0122951430502256","2.59314639439146"
"222","gene824_ucld_constant.log","0.297474887638308","0.00716842159944589","1.28782983052386"
"223","gene825_ucld_constant.log","0.229608793738877","0.00543737058175459","1.01067266609519"
"224","gene826_ucld_constant.log","0.411088228497371","0.00974758704692294","1.69943475830366"
"225","gene827_ucld_constant.log","0.366125523119549","0.00947621851910143","1.33083086185542"
"226","gene828_ucld_constant.log","0.74674441213342","0.162290258264637","1.98612144751385"
"227","gene829_ucld_constant.log","1.66204132252761","0.0300771416817593","3.04213782743575"
"228","gene830_ucld_constant.log","1.05493443727993","0.0137872714218751","2.8720466906175"
"229","gene831_ucld_constant.log","0.634484095291379","0.00920848984608419","2.68036622224841"
"230","gene832_ucld_constant.log","0.531645465204216","0.00976706340796216","2.07929731573783"
"231","gene833_ucld_constant.log","0.378115101602457","0.00914216323042275","1.43531652246549"
"232","gene836_ucld_constant.log","0.375542334205285","0.00771750253826913","1.71328717933836"
"233","gene838_ucld_constant.log","0.424267681841504","0.0119983312822361","1.70872871057424"
"234","gene839_ucld_constant.log","1.1884914909568","0.0410662684989704","2.74924725760197"
"235","gene840_ucld_constant.log","0.668543507620451","0.0188969296698201","1.79612797044719"
"236","gene841_ucld_constant.log","0.504988389973089","0.0210505449944069","1.55166825328437"
"237","gene846_ucld_constant.log","1.15755330263424","0.314651219053203","2.98376130909106"
"238","gene847_ucld_constant.log","0.759353963102509","0.0134536333637752","2.87895940684177"
"239","gene848_ucld_constant.log","0.363719150123826","0.0113615371191679","1.35943193946897"
"240","gene849_ucld_constant.log","1.01717649847387","0.0144745844555489","2.97345052874097"
"241","gene850_ucld_constant.log","1.21250888809122","0.0363750722278005","2.72329626614476"
"242","gene851_ucld_constant.log","0.396787652211502","0.00827934947782969","1.90684947816217"
"243","gene852_ucld_constant.log","0.586859561141028","0.0141665062332508","2.17327155063486"
"244","gene853_ucld_constant.log","0.392117329739925","0.00895113971679847","1.49888423229587"
"245","gene854_ucld_constant.log","0.406936306721037","0.00816318845847085","1.90196647090997"
"246","gene855_ucld_constant.log","1.91327736045771","1.18787952810439","2.88146612475823"
"247","gene856_ucld_constant.log","1.84219883314809","0.079261787346249","2.9688289419486"
"248","gene857_ucld_constant.log","1.94342240237363","0.611534691533693","3.01920137480264"
"249","gene858_ucld_constant.log","1.20786131838014","0.0439395863657647","2.82465716482143"
"250","gene859_ucld_constant.log","1.89517812371468","0.131483993981848","3.01019856868749"
"251","gene860_ucld_constant.log","2.01611398101439","1.17932374225784","2.94668785784695"
"252","gene861_ucld_constant.log","1.69476492111291","0.0556482713779425","2.9647714092118"
"253","gene862_ucld_constant.log","2.14023178501469","0.157216454245005","3.10454562763644"
"254","gene863_ucld_constant.log","2.33267415205176","0.75677844313793","3.1072736995247"
"255","gene864_ucld_constant.log","2.1568902501574","0.124159871032409","3.11339734233818"
"256","gene865_ucld_constant.log","2.35680924668481","0.915959571718768","3.12972914501536"
"257","gene870_ucld_constant.log","0.375343444846785","0.00864117752589016","1.59720987815738"
"258","gene871_ucld_constant.log","0.389872863568578","0.00842233307981457","1.77788354029996"
"259","gene879_ucld_constant.log","1.17493914716975","0.0287995880787218","2.7569306521113"
"260","gene880_ucld_constant.log","0.996729931191287","0.0182157749431713","2.53820409658878"
"261","gene881_ucld_constant.log","1.98697363734316","0.834969802386051","2.96235891628776"
"262","gene892_ucld_constant.log","0.694917639121799","0.0093026678636008","2.63527239981702"
"263","gene894_ucld_constant.log","0.333231975230532","0.00909990437137056","1.15179467384662"
"264","gene895_ucld_constant.log","0.431870657528329","0.0189576585920886","1.34306751049279"
"265","gene896_ucld_constant.log","0.647337808696728","0.0114257504085757","2.4108739736362"
"266","gene897_ucld_constant.log","0.902521764888287","0.0146838341090474","2.72265898823659"
"267","gene898_ucld_constant.log","0.963303278143474","0.0123028376441","2.97455399564892"
"268","gene900_ucld_constant.log","1.63814351375729","0.202219551278111","3.01778474756136"
"269","gene901_ucld_constant.log","0.957204049506044","0.0184528413524206","2.88080972811856"
"270","gene902_ucld_constant.log","0.884057972658315","0.0198787720371861","2.442017800344"
"271","gene903_ucld_constant.log","0.573194550273291","0.00775676867566742","2.26793937639982"
"272","gene904_ucld_constant.log","1.31306528088387","0.124255826751696","2.62751456124933"
"273","gene905_ucld_constant.log","1.69192257297149","0.130880845751049","2.88907271255166"
"274","gene914_ucld_constant.log","0.623995107114091","0.0290043042190345","2.62419976564739"
"275","gene915_ucld_constant.log","1.45961234922949","0.0361920621378001","2.90565745534151"
"276","gene916_ucld_constant.log","0.385582159397659","0.0105283341538651","1.47301379628237"
"277","gene917_ucld_constant.log","0.465052750789266","0.0115451432643454","2.16064409966961"
"278","gene918_ucld_constant.log","0.27777053646271","0.00639284061544019","1.43749099685134"
"279","gene919_ucld_constant.log","0.694075465853583","0.0855311508679968","1.74130845051072"
"280","gene925_ucld_constant.log","0.985312012697959","0.0288775055551706","2.75503612338122"
"281","gene926_ucld_constant.log","0.826579612691539","0.0134018371044742","2.59875540035352"
"282","gene927_ucld_constant.log","1.50280750973165","0.062750396251413","2.82244611584402"
"283","gene928_ucld_constant.log","0.765806238083992","0.0134252001857831","2.66981265603838"
"284","gene929_ucld_constant.log","0.791020715877205","0.0201849852514378","2.48081210404639"
"285","gene930_ucld_constant.log","1.49356597948245","0.30800516579077","2.8906284042587"
"286","gene931_ucld_constant.log","0.651381856752499","0.0119082418983314","2.35353904508699"
"287","gene932_ucld_constant.log","0.438830450821363","0.0141636767138716","1.70855311075399"
