# BEAST v1.8.3
# Generated Tue Jul 19 10:06:23 EST 2016 [seed=1468886782485]
# -overwrite -beagle_off concat_clock_genes.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5200000	-492520.1446436203	-68.58878032880361	-492451.5558632915	582575.8417952029	355481.07601405145	2.7550098804145975	0.35449916832900935	0.16005504017736832	0.1399671516077008	0.3454786398859212	2.365859450205277E-7	2.3658594502052775E-7	-492451.5558632915	0.0	-67.45744662597556
5210000	-492521.57032355625	-69.98077249605817	-492451.58955106017	699948.4198692082	502240.60788065573	2.702132285201211	0.3545146166659199	0.16005504017736832	0.1399517032707903	0.3454786398859212	1.9536281372914225E-7	1.9536281372914225E-7	-492451.58955106017	0.0	-68.71405871385446
5220000	-492524.6136774161	-71.14064942812537	-492453.473027988	1071706.3017235375	376324.19373198634	2.6966364617588923	0.3542895584921276	0.16003473428959572	0.1398949687171473	0.34578073850112906	1.2696834871336206E-7	1.2696834871336204E-7	-492453.473027988	0.0	-70.59545583511802
5230000	-492524.8873063161	-70.39179545307988	-492454.495510863	742192.7272433679	550265.2041952602	2.7178517229754515	0.35679106170058505	0.1594920072583267	0.14197539443717758	0.3417415366039103	1.8376256801066374E-7	1.8376256801066372E-7	-492454.495510863	0.0	-69.08909922665232
5240000	-492524.77340386354	-70.2579538420914	-492454.5154500214	809266.2284013405	194736.51114135445	2.710907024483295	0.3555013895303583	0.15893655786842623	0.1418937410305299	0.3436683115706852	1.6779272716654247E-7	1.6779272716654252E-7	-492454.5154500214	0.0	-70.08648404863482
5250000	-492523.82476213534	-70.54116174293443	-492453.2836003924	794542.4376125	553225.901781853	2.7041574357338662	0.3552623228298669	0.15893655786842623	0.14213280773102133	0.3436683115706852	1.7238224226493795E-7	1.7238224226493795E-7	-492453.2836003924	0.0	-69.30252204917986
5260000	-492528.11957766523	-69.3604260052776	-492458.75915165996	769099.4424290999	281697.10305230465	2.720852820982417	0.3552623228298669	0.16071062173682932	0.14035874386261823	0.3436683115706852	1.7633762874321752E-7	1.763376287432175E-7	-492458.75915165996	0.0	-68.76600591974638
5270000	-492519.4647399576	-69.8631535219329	-492449.60158643563	609326.524359706	527696.7795426557	2.74994451719615	0.3546371299265917	0.16056024004195446	0.14015039963771422	0.34465223039373943	2.2484260527036873E-7	2.2484260527036868E-7	-492449.60158643563	0.0	-68.38851933918978
5280000	-492525.55811672454	-70.30105982966685	-492455.2570568949	572776.975894101	607795.5131894551	2.695797769598687	0.3556913600629361	0.15978565360677247	0.14015039963771422	0.34437258669257703	2.3799692674052126E-7	2.3799692674052126E-7	-492455.2570568949	0.0	-68.64772837305897
5290000	-492523.6642957652	-70.93124760633876	-492452.7330481589	752091.9059713383	649367.8907563669	2.7262222441012107	0.35647919113804133	0.15978565360677247	0.13942757832870467	0.34430757692648134	1.8275065555388875E-7	1.8275065555388875E-7	-492452.7330481589	0.0	-69.46606393977162
5300000	-492520.2263727896	-69.68618986142143	-492450.54018292815	774216.3574634168	381614.9947236138	2.7411152866510697	0.3566803939942235	0.16034618970330125	0.13956792373078897	0.34340549257168607	1.7645883749520547E-7	1.7645883749520547E-7	-492450.54018292815	0.0	-68.781933972895
5310000	-492521.13206591667	-70.03754951152823	-492451.09451640514	781673.0065949864	190730.0787237998	2.70413800551566	0.3566803939942235	0.16034618970330125	0.13956792373078897	0.34340549257168607	1.7389067978953614E-7	1.7389067978953614E-7	-492451.09451640514	0.0	-69.85384780122939
5320000	-492524.8084363478	-69.58646834479742	-492455.221968003	722618.6006994944	180858.89772809212	2.7643376568031734	0.3566533086352522	0.1602349552694082	0.13967915816468202	0.3434325779306574	1.8740698047534932E-7	1.8740698047534934E-7	-492455.221968003	0.0	-69.35843686690794
5330000	-492517.81523193803	-68.59230253505663	-492449.22292940295	665246.8280401471	244166.74334492613	2.703736928874077	0.35547363909044055	0.1602349552694082	0.14085882770949368	0.3434325779306574	2.0680165863235385E-7	2.0680165863235385E-7	-492449.22292940295	0.0	-67.98989644805508
5340000	-492521.0247651626	-70.00895607463336	-492451.01580908796	856181.864075054	338545.89566256694	2.722634825018752	0.35547363909044055	0.1602349552694082	0.14085882770949368	0.3434325779306574	1.583136465682262E-7	1.583136465682262E-7	-492451.01580908796	0.0	-69.33870047893714
5350000	-492522.35469483625	-69.18502289353036	-492453.1696719427	527787.1035574024	469044.80549712095	2.676075699730818	0.354926124872024	0.15941571064392493	0.14085882770949368	0.3447993367745572	2.5906718556276404E-7	2.5906718556276404E-7	-492453.1696719427	0.0	-67.71311430577654
5360000	-492527.665397857	-71.84549083457276	-492455.81990702247	1034018.8260965194	232350.30533943314	2.7622867191855627	0.354926124872024	0.15941571064392493	0.1411164678013109	0.34454169668274	1.3320628729343637E-7	1.3320628729343637E-7	-492455.81990702247	0.0	-71.7119705149647
5370000	-492519.7252683302	-69.54874980311861	-492450.1765185271	789123.1287900414	273593.7603165357	2.7347803928875716	0.35545099593940155	0.16037179582621744	0.1396355115516409	0.34454169668274	1.738497635354287E-7	1.738497635354287E-7	-492450.1765185271	0.0	-68.99477418123487
5380000	-492518.42074399884	-69.87841135755964	-492448.54233264126	680838.4602554616	495924.5152300486	2.734001466319532	0.35578300117885747	0.15995741253415185	0.13971788960425055	0.34454169668274	2.0035757190426718E-7	2.0035757190426718E-7	-492448.54233264126	0.0	-68.58675724320892
5390000	-492520.5566302773	-69.95975249536923	-492450.59687778197	646789.861489879	524576.811213074	2.7606468181727295	0.3549867212851328	0.1600245224206794	0.14061816846078204	0.3443705878334056	2.108233837841993E-7	2.108233837841993E-7	-492450.59687778197	0.0	-68.55119673196553
5400000	-492521.4860545995	-69.46701245925838	-492452.0190421403	638187.5411718254	138185.0108270487	2.706563148249854	0.35515053720990736	0.1600245224206794	0.13986040662120136	0.3449645337482117	2.1317894216618499E-7	2.1317894216618496E-7	-492452.0190421403	0.0	-69.40126486019054
5410000	-492518.92760950257	-69.10200281827997	-492449.8256066843	730394.2040044491	240360.84472092008	2.692870842164089	0.35515053720990736	0.1600245224206794	0.1408054069898063	0.3440195333796068	1.8810364182416454E-7	1.8810364182416454E-7	-492449.8256066843	0.0	-68.61398480588132
5420000	-492520.9844471961	-68.87615081965228	-492452.1082963765	573082.9039824057	400776.5780455162	2.7598853035689217	0.3558617567118577	0.16064508503643368	0.14009418748785593	0.3433989707638525	2.392321034146097E-7	2.392321034146098E-7	-492452.1082963765	0.0	-67.61124724382377
5430000	-492519.4821737134	-69.49378661757132	-492449.9883870958	685634.3467254954	428314.0075602046	2.695941292552112	0.355441299624503	0.16064508503643368	0.14051464457521065	0.3433989707638525	1.9922648784249807E-7	1.992264878424981E-7	-492449.9883870958	0.0	-68.36876455331348
5440000	-492518.1809507465	-68.40838856551852	-492449.772562181	605076.7145301985	308666.15983160754	2.7194344132740276	0.35504636766453135	0.16064508503643368	0.13947678960619747	0.3448317576928373	2.2653566194771443E-7	2.2653566194771443E-7	-492449.772562181	0.0	-67.47408192078798
5450000	-492531.01561969105	-70.25240994173468	-492460.7632097493	747752.5735187958	526943.5752870761	2.6624173452942492	0.35332670397648763	0.16161111042589	0.14018501537312203	0.34487717022450015	1.8212244043449487E-7	1.8212244043449487E-7	-492460.7632097493	0.0	-69.02215283994637
5460000	-492521.18448536255	-68.88170992279197	-492452.30277543975	684336.6812661358	196442.0849342177	2.6905892053319063	0.3542068473395198	0.15976287550190935	0.1404326005893567	0.345597676569214	2.0074499365494622E-7	2.0074499365494622E-7	-492452.30277543975	0.0	-68.53101537457704
5470000	-492520.8604293593	-69.46623802877022	-492451.39419133053	788725.0882188606	286072.29858762806	2.6914959744208877	0.35557993839250235	0.1589671713308206	0.1404326005893567	0.3450202896873202	1.734756451590595E-7	1.734756451590595E-7	-492451.39419133053	0.0	-68.88496043199184
5480000	-492522.08429916843	-70.43128796547487	-492451.653011203	710260.5664999844	573270.6934423598	2.7653309179103633	0.35557993839250235	0.1589671713308206	0.13968424723806366	0.3457686430386132	1.925578549913342E-7	1.9255785499133416E-7	-492451.653011203	0.0	-69.02341537849574
5490000	-492519.4132782926	-69.47972354075279	-492449.9335547518	779953.0129078806	316050.34906637995	2.706110800483536	0.35557993839250235	0.1592330925672467	0.14132556164482704	0.34386140739542376	1.747695808619671E-7	1.7476958086196713E-7	-492449.9335547518	0.0	-68.78570597510853
5500000	-492518.9339735574	-70.50713579063084	-492448.4268377667	694997.0405359603	595722.3140464672	2.706110800483536	0.35572812262678005	0.1593218634369613	0.14053930292896052	0.3444107110072979	1.970822365546956E-7	1.9708223655469557E-7	-492448.4268377667	0.0	-69.05975109500059
5510000	-492521.52669082547	-69.36049318818793	-492452.16619763727	744388.2785289303	357016.94542836846	2.729653680808356	0.35572812262678005	0.15936337701850353	0.1413382962948683	0.34357020405984795	1.844774826710906E-7	1.8447748267109057E-7	-492452.16619763727	0.0	-68.48237578863058
5520000	-492527.58585636877	-70.61991304291094	-492456.96594332583	776025.7964683528	577824.9776354932	2.665200510456159	0.3540948590800977	0.16162302643331025	0.1412921364813333	0.3429899780052586	1.765987135096534E-7	1.765987135096534E-7	-492456.96594332583	0.0	-69.32841597206234
5530000	-492522.0454359744	-68.25357872712442	-492453.79185724724	611048.0152361081	193252.23343245083	2.78796706462037	0.35465709251226657	0.15965738618428862	0.1412921364813333	0.34439338482211135	2.2481898257397902E-7	2.2481898257397902E-7	-492453.79185724724	0.0	-67.7705273299685
5540000	-492528.7043434371	-70.7583079907954	-492457.9460354463	911232.0238194449	513513.4854197561	2.6814063355141315	0.3546735911680691	0.15965738618428862	0.14126176533303064	0.34440725731461147	1.5180699153865226E-7	1.5180699153865223E-7	-492457.9460354463	0.0	-69.73183634129477
5550000	-492520.5312654088	-70.24392374207322	-492450.2873416667	870560.5404395341	429937.70616914594	2.6957877764482303	0.3549913874643395	0.15965738618428862	0.14126176533303064	0.3440894610183411	1.567385654895863E-7	1.5673856548958634E-7	-492450.2873416667	0.0	-69.35511833973942
5560000	-492521.8781348098	-71.36555351449631	-492450.5125812953	789448.479426664	713906.7722425556	2.753989562957464	0.3549913874643395	0.16072899814084673	0.1403060184176309	0.3439735959771827	1.736170254666163E-7	1.7361702546661634E-7	-492450.5125812953	0.0	-69.84667668236364
5570000	-492522.56622562284	-69.0229614744797	-492453.54326414835	713660.4808415697	255780.76755781303	2.6839441853080905	0.3553025123379248	0.16098695730528798	0.14128443492139964	0.34242609543538743	1.9050237895738915E-7	1.9050237895738913E-7	-492453.54326414835	0.0	-68.4623807729366
5580000	-492522.6579071277	-68.5180455562929	-492454.1398615714	627877.8492035794	173745.28974850496	2.6839441853080905	0.35547779869354373	0.15959610986703826	0.13929783426961495	0.3456282571698029	2.185324748370905E-7	2.185324748370905E-7	-492454.1398615714	0.0	-68.20739039576318
5590000	-492526.2991904164	-72.881342831862	-492453.4178475845	1025439.754519313	186871.57755320257	2.716665068382103	0.3553483461483141	0.15830460518811482	0.14087281913943034	0.34547422952414053	1.330543625197806E-7	1.330543625197806E-7	-492453.4178475845	0.0	-72.9821507494331
5600000	-492523.1669545627	-70.04082494114292	-492453.1261296216	650417.347280324	538465.5069051234	2.6744310448305253	0.3553483461483141	0.15877482750243255	0.1404025968251126	0.34547422952414053	2.0788304155261247E-7	2.0788304155261247E-7	-492453.1261296216	0.0	-68.6509131482666
5610000	-492523.8307923189	-69.72230189858621	-492454.10849042033	812715.6972237193	276534.87595829956	2.7749111983986126	0.3546347315671365	0.15952611522322663	0.14060894513032485	0.3452302080793119	1.6888556819285232E-7	1.688855681928523E-7	-492454.10849042033	0.0	-69.17193037294065
5620000	-492521.6850896631	-71.22522482229962	-492450.4598648408	842490.4038199055	663523.7637539332	2.6958502097279147	0.3546347315671365	0.15952611522322663	0.14060894513032485	0.3452302080793119	1.6177839974366001E-7	1.6177839974366004E-7	-492450.4598648408	0.0	-69.87105834740173
5630000	-492518.7547994715	-68.27042054639534	-492450.4843789251	622142.1397208987	222216.46739800493	2.6796351755857373	0.3546347315671365	0.15952611522322663	0.14060894513032485	0.3452302080793119	2.2030521741267398E-7	2.2030521741267396E-7	-492450.4843789251	0.0	-67.707569126632
5640000	-492522.86510976095	-69.41590710950854	-492453.44920265145	729658.6073054132	362841.1731123825	2.764443147924976	0.35508699145394484	0.1597050540909917	0.13943165278919273	0.3457763016658706	1.8614896398891616E-7	1.8614896398891616E-7	-492453.44920265145	0.0	-68.49934386633858
5650000	-492520.33105514664	-69.42130028352261	-492450.9097548631	759699.2517144467	338646.23953690595	2.739086543121568	0.3550096699780282	0.1597050540909917	0.13950897426510936	0.3457763016658706	1.8077340162076522E-7	1.8077340162076522E-7	-492450.9097548631	0.0	-68.61341733711134
5660000	-492519.7782503955	-67.81594282258855	-492451.9623075729	572893.5355490093	182236.60669814516	2.739086543121568	0.35524791500503794	0.160364624567003	0.13950897426510936	0.3448784861628495	2.3960101603388077E-7	2.3960101603388077E-7	-492451.9623075729	0.0	-67.34489942190886
5670000	-492520.0769879035	-69.3406631673384	-492450.73632473615	683597.1976289962	401090.2456135905	2.710017964620427	0.35673342813408354	0.15950696375056986	0.13960156459481013	0.34415804352053625	1.9996286434313163E-7	1.9996286434313158E-7	-492450.73632473615	0.0	-68.27282280868349
5680000	-492520.1467121789	-70.53672600187497	-492449.609986177	752752.7036313241	153664.60525835078	2.723306287195163	0.3561696234205925	0.15957051636028982	0.14010181669858124	0.34415804352053625	1.8043583850367981E-7	1.8043583850367981E-7	-492449.609986177	0.0	-70.52480301703376
5690000	-492525.6648125682	-68.89005910024406	-492456.774753468	703311.935738339	246468.77396493912	2.7043662341285075	0.3548591840740411	0.16038652721992308	0.14026652270233442	0.3444877660037012	1.9323601977028447E-7	1.932360197702845E-7	-492456.774753468	0.0	-68.34400955997712
5700000	-492522.1719784197	-69.15240761248265	-492453.0195708072	699803.6998415733	190626.18494689558	2.6825297933439436	0.35422791423579525	0.15917962517593204	0.14147342474632546	0.34511903584194703	1.9519659291102147E-7	1.9519659291102152E-7	-492453.0195708072	0.0	-68.86228244032448
5710000	-492521.5218605001	-71.06464061301145	-492450.45721988706	681906.6157653804	698735.2970032255	2.7592244971962616	0.35502286639596975	0.16018044007009344	0.1396776576919896	0.34511903584194703	2.0035801821437907E-7	2.0035801821437907E-7	-492450.45721988706	0.0	-69.42105307772545
5720000	-492523.32461400237	-70.22338616440827	-492453.10122783796	805588.7730706374	481295.98557750817	2.737438130268863	0.35623194503650607	0.16070290465319628	0.13977740388637008	0.3432877464239274	1.6917390162047619E-7	1.6917390162047619E-7	-492453.10122783796	0.0	-69.1298827366313
5730000	-492524.11978321744	-70.03440607705772	-492454.0853771404	827505.232671553	420670.9832368991	2.732238238831327	0.35521764775130227	0.16070290465319628	0.14053747926696109	0.34354196832854017	1.635504632308666E-7	1.6355046323086658E-7	-492454.0853771404	0.0	-69.11001115604381
5740000	-492521.82254025823	-70.43355647372202	-492451.38898378453	878503.0027383204	467672.0685749629	2.743444270033153	0.35652315683000024	0.15880041189723754	0.14053747926696109	0.3441389520058009	1.5603786363058934E-7	1.5603786363058934E-7	-492451.38898378453	0.0	-69.4482131390216
5750000	-492529.9013495051	-73.29541726673841	-492456.6059322384	1041697.0972293182	1089273.5949950856	2.6683629617705624	0.3548711606251587	0.15938758814414303	0.1411363830556747	0.34460486817502334	1.3178419895863903E-7	1.3178419895863903E-7	-492456.6059322384	0.0	-71.66223764761452
5760000	-492523.52298316406	-70.1174881363668	-492453.4054950277	810349.1282433148	451540.98793678556	2.7468721273802315	0.3548711606251587	0.15938758814414303	0.14202140487037965	0.3437198463603184	1.6780966421559637E-7	1.6780966421559637E-7	-492453.4054950277	0.0	-69.09222008744514
5770000	-492522.54182953207	-69.25752347462729	-492453.28430605744	708835.7953369368	194700.66555281202	2.666469399052247	0.35348308096948716	0.16106215452045056	0.13991365994548893	0.3455411045645731	1.9297848451721275E-7	1.9297848451721275E-7	-492453.28430605744	0.0	-68.96428498337305
5780000	-492523.0224736517	-69.53629914448997	-492453.4861745072	782941.4663609631	255987.06465888952	2.676458310980858	0.353679711241566	0.16101015865250312	0.13976902554135753	0.3455411045645731	1.7339043487724852E-7	1.7339043487724852E-7	-492453.4861745072	0.0	-69.07142859255902
5790000	-492518.3927907523	-68.65312708089184	-492449.7396636714	668922.4682489565	266419.58132094145	2.7112789331976557	0.35351854916107517	0.15979849322464718	0.14075500808027785	0.3459279495339996	2.0436881423149978E-7	2.0436881423149975E-7	-492449.7396636714	0.0	-67.97164220120233
5800000	-492519.3190029399	-69.24499946546206	-492450.07400347444	705343.5067457933	366610.4263747031	2.7143668963744725	0.35351854916107517	0.1599994492431943	0.14055405206173072	0.3459279495339996	1.9413913842704266E-7	1.941391384270427E-7	-492450.07400347444	0.0	-68.29489903553632
5810000	-492521.46085276816	-69.00128125425398	-492452.45957151393	716132.8032669108	283578.07036743214	2.729731022305093	0.3540037261792596	0.16026101881169816	0.13966317532167624	0.3460720796873658	1.9227936850112633E-7	1.9227936850112635E-7	-492452.45957151393	0.0	-68.31262353426547
5820000	-492520.8387361053	-67.9990866997207	-492452.83964940556	588833.6254917715	239723.8602623614	2.734536890656833	0.3540037261792596	0.16107577184542665	0.13966317532167624	0.3452573266536373	2.3090444664708242E-7	2.3090444664708242E-7	-492452.83964940556	0.0	-67.29166228933533
5830000	-492523.42746730434	-69.63468606353015	-492453.79278124083	635102.1393583377	481858.7217850885	2.712146416096388	0.3550094325775413	0.159456377179903	0.1412825699871999	0.3442516202553556	2.182211456702936E-7	2.1822114567029357E-7	-492453.79278124083	0.0	-68.29655622569851
5840000	-492519.9165917285	-69.59072639449363	-492450.325865334	669072.3200456249	149218.8942882463	2.7286375388818005	0.3546060856092429	0.1591371133653638	0.14115445750315783	0.3451023435222353	2.0356225357439215E-7	2.0356225357439215E-7	-492450.325865334	0.0	-69.48638304850762
5850000	-492518.83110763377	-70.17322016910686	-492448.6578874647	757000.7242867784	500135.2972085927	2.7286375388818005	0.3554676529215218	0.15950108282149006	0.14068180053195797	0.34434946372503	1.7972558605655304E-7	1.7972558605655307E-7	-492448.6578874647	0.0	-68.98398195039074
5860000	-492521.3904605809	-71.6248278811751	-492449.7656326997	818047.0205928576	758962.0421594798	2.73519089961404	0.35563823488902213	0.15950108282149006	0.14051121856445764	0.34434946372503	1.6736348050201092E-7	1.673634805020109E-7	-492449.7656326997	0.0	-70.0880422039936
5870000	-492519.5851294137	-71.2540954290465	-492448.33103398466	763062.557822584	706602.8452841237	2.7110301077156707	0.35563823488902213	0.15931603866141292	0.1407287355338813	0.3443169909156835	1.7957860230463506E-7	1.7957860230463504E-7	-492448.33103398466	0.0	-69.72725609307419
5880000	-492521.4393666413	-72.29414335956263	-492449.1452232817	749335.8255384227	920523.88613149	2.743566598840015	0.35521034385985367	0.15974392969058135	0.1407287355338813	0.3443169909156835	1.820344739691977E-7	1.8203447396919773E-7	-492449.1452232817	0.0	-70.47706321705328
5890000	-492519.45251781103	-69.32099948422112	-492450.1315183268	727255.5566153653	358137.97686583246	2.700351069890076	0.35604089386491905	0.15977934708130012	0.13986276813809714	0.3443169909156835	1.8793036550594235E-7	1.8793036550594238E-7	-492450.1315183268	0.0	-68.431769208068
5900000	-492518.5942719551	-69.54639178316653	-492449.0478801719	787796.5531318248	274672.8152823273	2.727816357822092	0.3543711268289758	0.1601567344886882	0.14073469283426368	0.3447374458480722	1.7263431193338017E-7	1.7263431193338017E-7	-492449.0478801719	0.0	-68.99688179275846
5910000	-492522.29755754373	-69.02979988921834	-492453.26775765454	635365.0623517656	154728.83113044745	2.754093754581763	0.3543531619742939	0.16017469934337014	0.14073469283426368	0.3447374458480722	2.1433279811471603E-7	2.14332798114716E-7	-492453.26775765454	0.0	-68.82842626414178
5920000	-492520.22257176164	-71.1886468790837	-492449.03392488253	811334.9311381395	159204.17375764943	2.722557630990674	0.3545867667992165	0.16017469934337014	0.13985966774689182	0.34537886611052143	1.6925789298644207E-7	1.692578929864421E-7	-492449.03392488253	0.0	-71.20763599455776
5930000	-492519.10877208045	-68.25587276510764	-492450.85289931536	618991.1622440356	240786.0040713152	2.687713977406057	0.35513753635971346	0.15990199822321846	0.1395749802026819	0.3453854852143861	2.2230555406168939E-7	2.223055540616894E-7	-492450.85289931536	0.0	-67.60138892069108
5940000	-492522.6446294791	-70.34978694224836	-492452.29484253685	774047.1810669892	169582.51659882063	2.7508975770573176	0.3539565827517422	0.15911549211917544	0.14020160484913277	0.3467263202799495	1.7717966674833223E-7	1.771796667483322E-7	-492452.29484253685	0.0	-70.24877545772058
5950000	-492520.59498287475	-70.44715946652413	-492450.14782340825	753224.430435572	553644.2835239085	2.7508975770573176	0.3546593647466511	0.16085252123843644	0.1404362119640144	0.34405190205089786	1.8188136929164025E-7	1.8188136929164022E-7	-492450.14782340825	0.0	-69.13711248592378
5960000	-492522.9747006021	-71.05487065786794	-492451.91982994427	780937.3148217269	659482.0539725914	2.6597821024742485	0.3546593647466511	0.1598383863797721	0.1404362119640144	0.34506603690956217	1.7514116643546452E-7	1.7514116643546452E-7	-492451.91982994427	0.0	-69.64137617659212
5970000	-492525.51645078324	-71.77648219279932	-492453.73996859044	786935.5612114388	803399.4571523428	2.6896332699961683	0.3561644176522935	0.16146370829375867	0.14049265329644423	0.3418792207575034	1.7402205790607648E-7	1.7402205790607645E-7	-492453.73996859044	0.0	-70.16089372671746
5980000	-492517.87204560114	-67.95578141615239	-492449.916264185	565339.0120126082	274637.19515935576	2.714439472253891	0.3561644176522935	0.1596140292188881	0.14049265329644423	0.3437288998323739	2.4348523711542936E-7	2.4348523711542936E-7	-492449.916264185	0.0	-67.06830575998694
5990000	-492522.0256179491	-69.95262003257432	-492452.0729979165	830016.6479698798	382755.6693945659	2.743181456627092	0.3561644176522935	0.15850522269911263	0.14074209516943006	0.3445882644791635	1.6534567864780564E-7	1.6534567864780564E-7	-492452.0729979165	0.0	-69.11035179055716
6000000	-492521.3440158524	-70.4401903241427	-492450.9038255282	756400.2666538364	549757.5230433682	2.7841256484165235	0.3551942113149085	0.16000635186017803	0.14027835283170745	0.3445210839932057	1.8100484706931615E-7	1.8100484706931615E-7	-492450.9038255282	0.0	-69.1296441748076
6010000	-492521.8815643046	-70.96294964208307	-492450.9186146625	600642.6900399806	704312.9580970479	2.713278583941731	0.3556508075011283	0.16000635186017803	0.1394428112740975	0.34490002936459585	2.2835689093098525E-7	2.2835689093098525E-7	-492450.9186146625	0.0	-69.19842343481078
6020000	-492521.1731577412	-70.8880584380213	-492450.2850993032	874064.3651443943	577691.9864818733	2.6951736901055896	0.3556508075011283	0.16013814708905094	0.13995162473412887	0.34425942067569154	1.5537407762998453E-7	1.5537407762998455E-7	-492450.2850993032	0.0	-69.71228363685366
6030000	-492519.41614108044	-69.01787077083775	-492450.3982703096	709069.4918737403	229392.55237702964	2.7085348210825866	0.3556508075011283	0.15882505502239674	0.14126471680078306	0.34425942067569154	1.9331797879046378E-7	1.933179787904638E-7	-492450.3982703096	0.0	-68.54345203268139
6040000	-492520.50424231734	-69.25714062333664	-492451.247101694	741977.9636218705	307127.0896133986	2.722564492730815	0.3556698461989693	0.15882505502239674	0.13963958009104585	0.3458655186875878	1.8478073460651686E-7	1.847807346065169E-7	-492451.247101694	0.0	-68.53100217938199
6050000	-492521.762180829	-69.17639383807509	-492452.58578699094	591202.9573045674	435546.22996352776	2.6908849834008044	0.35532217290384427	0.15882505502239674	0.14178354096769566	0.3440692311060631	2.3173051908908714E-7	2.3173051908908714E-7	-492452.58578699094	0.0	-67.88563062919113
6060000	-492525.72368730395	-69.18671914072092	-492456.5369681632	727023.2891305643	329275.3659165845	2.6686613157999517	0.3557772787403495	0.1584600089078858	0.14169348124570139	0.3440692311060631	1.879733777664828E-7	1.8797337776648276E-7	-492456.5369681632	0.0	-68.39292077522744
6070000	-492519.07303561457	-70.79148891969682	-492448.28154669487	713848.9091165554	132618.62161544096	2.6976933871000255	0.3544438600304018	0.15979342761783347	0.14054238865530674	0.3452203236964577	1.9165362012083116E-7	1.9165362012083113E-7	-492448.28154669487	0.0	-70.87737050791733
6080000	-492519.7228003175	-70.20418029970355	-492449.5186200178	614114.3538311446	578897.1582952228	2.722854643854675	0.3544438600304018	0.16026285724658146	0.14007295902655875	0.3452203236964577	2.2345178259194115E-7	2.2345178259194118E-7	-492449.5186200178	0.0	-68.65353584546803
6090000	-492522.9269780515	-67.96876312751715	-492454.958214924	557697.6084161947	157888.15610670758	2.7303025451591876	0.3556144630056568	0.16026285724658146	0.14007295902655875	0.3440497207212027	2.4536050155189987E-7	2.453605015518998E-7	-492454.958214924	0.0	-67.62136731011385
6100000	-492519.29382490326	-68.74755077055732	-492450.5462741327	603861.9827873064	361463.58904679934	2.7339343302600656	0.3556144630056568	0.159876934556394	0.14007295902655875	0.34443564341139016	2.266641740765544E-7	2.2666417407655443E-7	-492450.5462741327	0.0	-67.64944869304736
6110000	-492520.0065556835	-70.08580446081237	-492449.9207512227	733938.9539721609	499601.71274437377	2.7346885027113443	0.353985214589876	0.15922296782501333	0.1412374339514257	0.3455543836336848	1.8618524063640586E-7	1.8618524063640584E-7	-492449.9207512227	0.0	-68.86058734363252
6120000	-492520.04572443414	-68.7062400958452	-492451.3394843383	670334.2760919635	221008.0267887411	2.70901125414223	0.3569836393467933	0.15922296782501333	0.13925455149916469	0.3445388413290285	2.035904246416061E-7	2.0359042464160606E-7	-492451.3394843383	0.0	-68.21624323251199
6130000	-492520.7487710549	-69.39553586721763	-492451.3532351877	665709.5420134718	428208.72006065276	2.6849706689269794	0.35432735603133586	0.16077756302502408	0.1411297524353134	0.3437653285083265	2.049340136466796E-7	2.049340136466796E-7	-492451.3532351877	0.0	-68.24615431932116
6140000	-492521.2723576811	-71.75666942902322	-492449.5156882521	804658.2781335559	789291.6574202465	2.715748780650096	0.35528688574299583	0.1603923277598973	0.14049725167749133	0.3438235348196153	1.690568815528899E-7	1.6905688155288993E-7	-492449.5156882521	0.0	-70.17738535609985
6150000	-492521.0568846403	-70.56326663416243	-492450.4936180061	599796.9300053862	97306.9543678181	2.681394325929791	0.3543849790189702	0.1603923277598973	0.14081038301744242	0.3444123102036898	2.2796875732016116E-7	2.2796875732016118E-7	-492450.4936180061	0.0	-70.79035864616421
6160000	-492521.38929486624	-69.15819339658945	-492452.23110146966	709832.4505981373	341605.7016910475	2.769092995340873	0.3543849790189702	0.1603923277598973	0.14145432507496208	0.3437683681461701	1.9329233459666708E-7	1.9329233459666708E-7	-492452.23110146966	0.0	-68.2631678949575
6170000	-492519.50059599004	-70.23750520839143	-492449.26309078163	758438.8566928317	512500.99698923883	2.746389361432097	0.3561213072426096	0.15930235531839174	0.14080796929282827	0.3437683681461701	1.804887881998111E-7	1.8048878819981107E-7	-492449.26309078163	0.0	-69.0138601874086
6180000	-492523.5409124795	-69.2533682367177	-492454.2875442428	752015.0586540558	301723.7728574115	2.669556420503879	0.35420822149212344	0.16012959561581133	0.14132517672612346	0.3443370061659415	1.8273820444348332E-7	1.827382044434833E-7	-492454.2875442428	0.0	-68.57572585809861
6190000	-492518.7033863513	-69.78593101988184	-492448.9174553314	663725.8208051588	137340.99242148222	2.7064385692813455	0.3541070581314853	0.16012959561581133	0.14132517672612346	0.34443816952657963	2.0651567581535125E-7	2.0651567581535125E-7	-492448.9174553314	0.0	-69.75894208642792
6200000	-492528.8725106362	-68.45440808398344	-492460.41810255224	639257.6687064477	222959.62759024542	2.6750067702847606	0.35361531066811247	0.1586771057922713	0.14132517672612346	0.34638240681349247	2.1134740542086802E-7	2.1134740542086805E-7	-492460.41810255224	0.0	-67.92960269073521
